Gene	correlation	p_value	mean_CN	mean_exp	delta_CN	delta_exp
PTAFR	0.331292578643658	0.0118250848695177	2.33333333333333	3.59808565281795	3	2.39042901846124
DNAJC8	0.177971647319124	0.185340276367361	2.33333333333333	7.52999584754461	3	5.56388408469863
SESN2	0.114850540589008	0.394929174028391	2.33333333333333	5.11086533448147	3	4.89852989530572
MED18	0.352582608517537	0.00714632093732478	2.33333333333333	3.55425652352768	3	4.78302215821926
PHACTR4	-0.0107796937325866	0.936568021530492	2.33333333333333	6.86597529623284	3	4.84010853949609
RCC1	-0.0706455778272426	0.601531645657727	2.33333333333333	6.2415930029045	3	4.5804978218686
TRNAU1AP	-0.0074646341483533	0.956051682325665	2.33333333333333	5.34277054747966	3	5.5043715483082
SNHG12	-0.19648351916267	0.142954950151941	2.33333333333333	5.68423291019924	3	6.400633088359
TAF12	0.134699163620365	0.317800441584309	2.33333333333333	4.89818851862925	3	5.94748918456589
RNU11	0.153738623220947	0.253541379403938	2.33333333333333	3.25404090502356	3	2.91742495497196
GMEB1	0.0854238885789128	0.527514696557869	2.33333333333333	4.75077612664998	3	3.64571322719101
YTHDF2	0.15443125042007	0.251383102420929	2.33333333333333	5.97849359112486	3	4.35577592168315
OPRD1	0.127358911486502	0.345124593943721	2.33333333333333	3.17339161908602	3	1.21856177210984
EPB41	0.322674026466734	0.0143637663719544	2.33333333333333	7.32004354291876	3	4.51177584815019
SRSF4	0.247128944248672	0.0638382615838106	2.33333333333333	7.39808995188424	3	5.01287124295192
MECR	0.408523367707842	0.00160585084773811	2.33333333333333	4.10033283111904	3	5.01904330455785
PTPRU	0.359573176661412	0.00601227709528772	2.33333333333333	3.97895405432787	3	5.36685050885221
MATN1-AS1	0.0983646251561513	0.466642996599304	2.33333333333333	3.15952273683373	3	3.3060831219221
LAPTM5	0.392651965049482	0.00251834048962296	2.33333333333333	3.37051046563937	3	3.36432997821008
SDC3	0.358300292659345	0.00620618762411848	2.33333333333333	5.31730170005083	3	5.01935694850345
PUM1	0.0542378452063752	0.68863370780358	2.33333333333333	7.93532663481939	3	6.02306816231895
NKAIN1	0.145284240141618	0.280897723033605	2.33333333333333	4.22363533358517	3	4.26611643504754
SNRNP40	0.00709903313926267	0.958202207027271	2.33333333333333	5.27661043416534	3	8.48197912673499
ZCCHC17	0.180457307654188	0.179175895633765	2.33333333333333	5.53839905686208	3	6.38647658711025
FABP3	-0.0483909265571935	0.72074823200473	2.33333333333333	3.57414592325835	3	6.80577667290083
SERINC2	0.370106360440159	0.00460098634461294	2.33333333333333	6.87217322473083	3	6.73106217018493
TINAGL1	0.190405441367561	0.155987121919098	2.33333333333333	3.36127438722938	3	3.63780445927067
HCRTR1	0.220146387445634	0.0998661776932441	2.33333333333333	3.04729501684003	3	0.771132054849746
PEF1	-0.128869768822203	0.339384672852535	2.33333333333333	3.40289409216262	3	2.31783942092395
COL16A1	-0.178941156300076	0.182918023298031	2.33333333333333	3.6016077871029	3	3.86478137903571
SPOCD1	-0.0283674922450371	0.834083598737514	2.33333333333333	3.5012185550816	3	5.97764132758091
PTP4A2	0.118967813001341	0.378088175517251	2.33333333333333	5.72421540143626	3	7.48332032391166
KHDRBS1	-0.0447813285478822	0.740820240431209	2.33333333333333	7.39016994599466	3	7.08817077926743
TMEM39B	0.129285078038563	0.337817359946502	2.33333333333333	3.78611047306349	3	4.50053729480707
KPNA6	0.0906332099996581	0.502546712682826	2.33333333333333	6.98195418971464	3	5.14420245346661
TXLNA	0.294626540941135	0.0260988503645698	2.33333333333333	6.46223306944289	3	5.41438122588868
CCDC28B	-0.172302758337863	0.199966346618216	2.33333333333333	3.23773417686918	3	1.64470239483536
IQCC	0.155999357476122	0.246542922290353	2.33333333333333	3.45887302594121	3	4.69888984602461
DCDC2B	-0.0453369337039286	0.737719088225541	2.33333333333333	3.18819724839813	3	1.8492921418012
TMEM234	-0.108823611432534	0.420360940818925	2.33333333333333	3.60454947157075	3	2.52947730302974
EIF3I	0.257009915085741	0.0536131059461643	2.33333333333333	6.07361090647244	3	5.78468451277914
FAM167B	-0.00471522060022067	0.972230748217699	2.33333333333333	3.03997488416021	3	0.989645537378678
LCK	0.0506124080511529	0.708486550154695	2.33333333333333	3.45404473600495	3	3.49519385050663
HDAC1	0.214335374282607	0.109373863197715	2.33333333333333	5.85453993767788	3	7.13234672823078
MARCKSL1	0.362071147937788	0.0056471095303921	2.33333333333333	6.71864569662408	3	6.29160991153376
TSSK3	0.040794602565878	0.763189944994943	2.33333333333333	3.31172796362749	3	2.59562498937607
BSDC1	0.236749691700738	0.0762081812767922	2.33333333333333	6.07106219483519	3	6.72413963026092
ZBTB8OS	0.189666018062117	0.157630458147132	2.33333333333333	5.85594231441919	3	6.17311270980769
RBBP4	0.506950816375435	5.71743757207812e-05	2.33333333333333	6.96985708884969	3	6.91451889707314
SYNC	-0.0930708802315424	0.491075488152263	2.33333333333333	3.48715683775637	3	4.66829783299581
KIAA1522	0.408502508842469	0.00160682392991403	2.33333333333333	6.47003683952126	3	5.23281218258009
S100PBP	-0.13738480151377	0.308157696806673	2.33333333333333	4.74461547593259	3	4.82024003457822
FNDC5	-0.251769119417695	0.0588568689177831	2.33333333333333	3.14496211064355	3	1.72445715183386
HPCA	0.229142862826743	0.0864262164516947	2.33333333333333	3.06706047063582	3	1.84896246206821
RNF19B	-0.00815994772605457	0.951962605487201	2.33333333333333	5.06606936710347	3	5.42285692046787
AK2	0.128458183347139	0.340942399678544	2.33333333333333	3.94394310062205	3	3.79160908799115
TRIM62	0.0103393179210669	0.939154372038529	2.33333333333333	4.26649563643721	3	4.37055824327721
ZNF362	0.100147110920184	0.458566403403547	2.33333333333333	3.74193597765364	3	2.45683482116223
PHC2	-0.326161990675124	0.0132850235777222	2.33333333333333	5.17889742294813	3	5.64633646321166
ZSCAN20	0.143614062741649	0.286524140817609	2.33333333333333	3.42005257257531	3	2.56588174920636
CSMD2	0.449563835593435	0.00045108473330669	2.33333333333333	3.77771867411833	3	2.48694635909182
C1orf94	-0.131707241418843	0.328766788388352	2.33333333333333	3.06867965264756	3	0.691424139583789
SMIM12	0.234895074945294	0.0786064255806719	2.33333333333333	4.57684608600571	3	5.27320002344711
DLGAP3	-0.0428129396860376	0.751839634883384	2.33333333333333	3.13972333789466	3	0.942226357453314
ZMYM6	0.175437132956981	0.191781381578748	2.33333333333333	3.47275984932727	3	4.76752701823988
ZMYM1	-0.0949652005836824	0.482256558714446	2.33333333333333	4.48132648019754	3	4.97376216455357
SFPQ	0.171145527160745	0.203050091205216	2.33333333333333	9.02267024269798	3	2.71777714417798
ZMYM4	-0.234073016971296	0.0796883677119504	2.33333333333333	6.41426239386519	3	5.82627042942553
KIAA0319L	0.260381000344749	0.0504453087210634	2.33333333333333	6.74556447522488	3	5.36533228634392
NCDN	0.0568202333974582	0.674617786556021	2.33333333333333	4.08474207573536	3	5.20737125674352
TFAP2E	0.429192320455793	0.000864191626617085	2.33333333333333	3.63121001303735	3	4.1020961370439
PSMB2	0.265763178453475	0.0457051034324577	2.33333333333333	6.40084080761636	3	6.90762806708565
C1orf216	-0.0725078722809353	0.591957951338862	2.33333333333333	3.38364233639694	3	5.15604806993044
CLSPN	0.0851313754089815	0.528934707956434	2.33333333333333	4.06585201959196	3	7.49897615719981
AGO4	-0.0738652251704482	0.585023230582655	2.33333333333333	5.06863784695743	3	5.38863065812397
AGO1	0.110132691043771	0.4147589652665	2.33333333333333	4.49956146252078	3	4.84262354799877
AGO3	-0.0523008466046753	0.699215752700734	2.33333333333333	6.65293874763677	3	4.97097630971963
TEKT2	0.0907520145417423	0.501984465357006	2.33333333333333	3.02704366727172	3	0.60602621152959
ADPRHL2	0.0922436111507151	0.494953061284723	2.33333333333333	5.00365288543605	3	5.30943725135719
COL8A2	-0.118801931009916	0.378758253372271	2.33333333333333	3.39246475944733	3	3.87348084838831
TRAPPC3	0.251616533529275	0.0590155299155587	2.33333333333333	5.43983625565114	3	5.39328674921926
MAP7D1	0.190083556297565	0.156700937070724	2.33333333333333	6.21119786702731	3	5.60093705309511
THRAP3	0.276285678313585	0.0374904908589204	2.33333333333333	7.721031135356	3	6.48200444695427
SH3D21	-0.0202204535212703	0.881321542879735	2.33333333333333	4.62486351257762	3	7.30723201798502
STK40	0.0886836262311037	0.511819243895815	2.33333333333333	6.82078279819025	3	6.61767779141483
LSM10	0.275128745665951	0.0383291529491067	2.33333333333333	4.58453736077447	3	5.43907052825116
OSCP1	0.0915435758412651	0.498246648347556	2.33333333333333	4.25248882571593	3	5.43836506301249
MRPS15	0.285091476645056	0.0315920052269775	2.33333333333333	5.76088812915647	3	6.536006875377
CSF3R	-0.0699216275949779	0.605271579239831	2.33333333333333	4.17175233145004	3	6.99688311583049
GRIK3	0.360717801047313	0.00584245862797067	2.33333333333333	4.39472476471538	3	4.9243996570642
LINC01137	0.0619869859665693	0.64690628253317	2.33333333333333	4.14696847308723	3	5.36015552637874
ZC3H12A	-0.0850288155745174	0.52943303434565	2.33333333333333	5.42408957646947	3	5.74728247138266
MEAF6	0.126275294243468	0.349278220155083	2.33333333333333	7.44042599544247	3	5.36483058722346
SNIP1	0.314633743661604	0.0171400277452215	2.33333333333333	5.8268270984626	3	6.45638520726395
DNALI1	0.049204902882065	0.716247109857224	2.33333333333333	5.2617187454725	3	6.44823868204202
GNL2	-0.0157399518004167	0.907487335801633	2.33333333333333	7.33860751659273	3	4.31538147927032
RSPO1	-0.0741121883138271	0.583765454029533	2.33333333333333	3.10144728766195	3	0.892075671259024
C1orf109	0.145587458762175	0.279884132556139	2.33333333333333	4.92906438410517	3	6.00968565656833
CDCA8	0.0545671038147966	0.686840741192656	2.33333333333333	3.46665756116441	3	3.86478137903571
EPHA10	0.258052919127848	0.052616198375791	2.33333333333333	3.48567706371724	3	3.33355389835515
MANEAL	0.183704965310811	0.171347016716091	2.33333333333333	3.54817365927326	3	3.54726118276285
YRDC	-0.0567689040530791	0.67489532944206	2.33333333333333	4.15919090660348	3	5.4803711091388
C1orf122	0.119529172330785	0.375825845202588	2.33333333333333	5.67032398987248	3	6.59174424085105
MTF1	-0.0565675943673848	0.675984245761332	2.33333333333333	5.27804483331253	3	6.73385411763608
INPP5B	-0.00396277930863178	0.976660739274782	2.33333333333333	4.80711680924117	3	6.13582550341532
SF3A3	0.220619135645546	0.0991218205047966	2.33333333333333	5.86173526676755	3	4.70156487922854
FHL3	-0.223319435959523	0.0949523303973756	2.33333333333333	3.56754791194406	3	5.07170748062863
POU3F1	-0.135941744730611	0.313315324386235	2.33333333333333	3.04871740314421	3	0.961326607359187
RRAGC	-0.0700120114747326	0.604804102098075	2.33333333333333	5.34407658117087	3	5.70868714721512
RHBDL2	0.0603906258772299	0.655419734566744	2.33333333333333	3.91397964924365	3	4.25312527325767
AKIRIN1	-0.12030706240593	0.372704345236137	2.33333333333333	6.56683266464941	3	4.21992074486751
NDUFS5	0.368701732874214	0.0047705051733638	2.33333333333333	7.34639541616002	3	5.18488847235924
MACF1	-0.353505156834305	0.00698669990577786	2.33333333333333	10.4272666969374	3	4.4455885893706
BMP8A	-0.183376111176561	0.172128233543097	2.33333333333333	3.23206120473113	3	1.8224661248188
PABPC4	0.199881855876177	0.136032086133758	2.33333333333333	5.56559473027967	3	5.83655149813193
HEYL	0.0117380091601877	0.930942068717077	2.33333333333333	3.19588912110188	3	1.3362064476137
NT5C1A	-0.0982370167416322	0.467224129936965	2.33333333333333	3.03343081521072	3	0.615663941591731
HPCAL4	-0.0767754405102751	0.570280101212166	2.33333333333333	3.07800382074441	3	1.22112309327423
PPIE	0.45932938310798	0.000325500274307415	2.33333333333333	5.06559909009772	3	5.93015281452762
BMP8B	-0.0856726222470099	0.526308702857747	2.33333333333333	3.05913837154267	3	1.21220303629811
TRIT1	-0.0429175164409956	0.751252934254394	2.33333333333333	4.58582580480862	3	6.12743479324009
MFSD2A	-0.0513010982180335	0.704699958983471	2.33333333333333	4.51784875706862	3	5.86026260092963
CAP1	0.352373916582303	0.00718286749979942	2.33333333333333	7.68931127713984	3	5.13766510910755
PPT1	0.0950273571377048	0.481968617326231	2.33333333333333	6.19753881997432	3	6.65728824394299
RLF	0.220598951185649	0.0991535133435147	2.33333333333333	6.67890152202092	3	7.11745560338208
TMCO2	0.0365789262862424	0.787054932057607	2.33333333333333	3.0980669309012	3	2.23167632108525
ZMPSTE24	0.151445519704737	0.260776207572819	2.33333333333333	6.03341057370193	3	5.95563643399245
COL9A2	-0.0291786816466724	0.829409077511787	2.33333333333333	3.96935907339695	3	5.82981101834081
SMAP2	0.0235873512569461	0.861740143102159	2.33333333333333	5.49716414961038	3	7.11643247013722
ZFP69B	-0.0467620396549406	0.729783814803235	2.33333333333333	3.42119037969569	3	5.30166309967393
ZFP69	0.0796045675984561	0.556115069976544	2.33333333333333	3.27634181041448	3	1.45562637104541
EXO5	0.139930909275781	0.29919164502446	2.33333333333333	3.29494092075568	3	2.07047066379315
ZNF684	0.115175334572025	0.393584858101834	2.33333333333333	3.22685659603931	3	1.9490920821749
RIMS3	-0.0421343634440357	0.755649985485213	2.33333333333333	3.20167762908066	3	1.12954532219122
NFYC	-0.0334824514545614	0.804710215002388	2.33333333333333	4.97529232737235	3	7.11877411371757
KCNQ4	-0.0833324009978978	0.537709246977288	2.33333333333333	3.23580771305603	3	2.46319864941451
CITED4	-0.252610580936827	0.0579880802171146	2.33333333333333	3.82899786948436	3	2.90264349127914
CTPS1	-0.0742600246741089	0.583013114029963	2.33333333333333	5.54604370434248	3	5.38016095718271
SLFNL1	0.0377219910129318	0.780563774010325	2.33333333333333	3.33969373172222	3	3.43073566186042
SCMH1	-0.0329920076490297	0.807515748942401	2.33333333333333	7.67327381692406	3	5.56599259646096
EDN2	-0.215476524242201	0.107453880836618	2.33333333333333	3.24030474197918	3	2.26531790212081
HIVEP3	0.239523921841698	0.0727294953876788	2.33333333333333	7.70449972943737	3	4.847184594001
FOXJ3	0.173789624029465	0.196053217915755	2.33333333333333	7.2255722833588	3	4.83285604235299
RIMKLA	0.279579392632927	0.0351856476319294	2.33333333333333	3.17538565254219	3	1.39107022568467
ZMYND12	0.102047715752974	0.450039241789629	2.33333333333333	3.19811966248317	3	3.31578272160245
PPCS	0.174042211383229	0.19539391941024	2.33333333333333	5.26867213178428	3	6.75517545793946
CCDC30	0.0946952322952925	0.483508246380558	2.33333333333333	5.18049281432139	3	5.02302857313575
PPIH	0.38299285189356	0.0032769699775078	2.33333333333333	4.39016968028661	3	5.84941276864972
YBX1	0.167716996299367	0.212383575967718	2.33333333333333	6.64079103591696	3	4.13057821661248
CLDN19	-0.0990960926734069	0.463319404568573	2.33333333333333	3.14825644894054	3	3.32705839933885
C1orf50	0.104787458161138	0.437902502351237	2.33333333333333	4.07034369394438	3	6.37318673631281
ERMAP	0.0502022411576281	0.710745091247513	2.33333333333333	3.78111574364436	3	4.19810503388493
ZNF691	0.00490541729930596	0.971111093581826	2.33333333333333	3.49075098416988	3	5.49565305164424
SLC2A1	0.355495849496803	0.00665283653845788	2.33333333333333	5.39341564618431	3	6.18981014900471
SLC2A1-AS1	0.298061958307597	0.0243274732948437	2.33333333333333	3.38934158253912	3	4.2171274618408
FAM183A	0.103075622691692	0.445464151605672	2.33333333333333	3.23409823317649	3	2.30901189047274
EBNA1BP2	0.245419753719624	0.0657563074691532	2.33333333333333	6.84411568780233	3	7.30091041916
TMEM125	0.0608265772646337	0.653090404378138	2.33333333333333	3.85384183409743	3	6.21864738587029
C1orf210	0.228167429234415	0.0878108331020859	2.33333333333333	3.43113787372936	3	3.8884047161026
TIE1	-0.121870151487019	0.366479422215184	2.33333333333333	3.07830505329216	3	1.30579916695512
MPL	0.172326126681251	0.199904420062319	2.33333333333333	3.11278104812109	3	1.41447743688421
CDC20	0.0353193534784084	0.794224391106531	2.33333333333333	3.3530090427013	3	2.94367765417324
ELOVL1	0.104734722168783	0.438134374475603	2.33333333333333	3.9816584526136	3	6.24088399226926
MED8	-0.290469814095586	0.0283858861388134	2.33333333333333	4.44111602436642	3	5.878616181601
SZT2	0.0914151326164501	0.498852187578601	2.33333333333333	4.62201919517908	3	4.18247169639755
HYI	-0.167320064865555	0.213483289293713	2.33333333333333	3.1375591028748	3	1.759117362686
PTPRF	0.147790459428965	0.27259262976028	2.33333333333333	7.32583634377504	3	6.00606826183688
KDM4A	0.266149480213518	0.0453794159388106	2.33333333333333	4.88876987376798	3	5.04074797921666
ST3GAL3	-0.122039835937919	0.365807478123742	2.33333333333333	5.02156854253576	3	5.94426005725459
ARTN	0.170021672274208	0.206076985612779	2.33333333333333	3.46457485810395	3	3.31696815687721
IPO13	-0.048861025876916	0.718147520000616	2.33333333333333	3.81071106644256	3	4.9291640226738
DPH2	-0.0703946115720794	0.60282699139473	2.33333333333333	3.72644977985342	3	5.19465137719328
ATP6V0B	0.433800634037548	0.000748626269467612	2.33333333333333	7.46825910633209	3	8.05091806422966
B4GALT2	0.19652263344302	0.142873801595356	2.33333333333333	4.46321654257588	3	4.69566388312014
CCDC24	0.105354017961822	0.435415759108438	2.33333333333333	3.01134402446223	3	0.813171355564643
SLC6A9	0.33129969728921	0.0118231594730826	2.33333333333333	3.87760166109914	3	5.53930352682701
KLF17	0.294562209431206	0.0261330283148989	2.33333333333333	3.44450068647069	3	1.55315836208606
DMAP1	0.292230291700511	0.0273975668313151	2.33333333333333	4.97018179219036	3	6.40819693261873
ERI3	0.224051502600309	0.0938458385698169	2.33333333333333	5.46567451073032	3	6.09990180267495
RNF220	0.261506305239268	0.0494224589945253	2.33333333333333	4.05320560558517	3	4.24923628943145
TMEM53	-0.0170556018294249	0.899792644413731	2.33333333333333	3.54600771357028	3	6.27720668494572
KIF2C	-0.139193055260469	0.30177237634595	2.33333333333333	3.2984618980804	3	2.13170617670251
RPS8	0.285347019520502	0.0314331182414509	2.33333333333333	9.16304414393768	3	3.94367576868744
BEST4	0.154346692217756	0.25164592192483	2.33333333333333	3.16464835742069	3	2.81169086902037
PLK3	0.240024023668568	0.0721160646669637	2.33333333333333	4.3839351454548	3	4.62678729935195
BTBD19	0.0539586522177387	0.690155378258661	2.33333333333333	3.8422994887167	3	4.95198915676165
PTCH2	0.019260438193603	0.886918333564164	2.33333333333333	3.79323951205773	3	3.62628726214496
